energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,uri,genre
0.6,0.0712,125.04,0.0685,0.106,0.0,4,0.951,0,218573,-4.675,0.8220000000000001,0,spotify:track:0k2GOhqsrxDTAbFFSdNJjT,dance pop dancehall pop pop rap
0.867,0.1639999999999999,139.916,0.0623,0.0077599999999999,0.00921,4,0.611,7,225733,-4.843,0.664,0,spotify:track:1aTDtUUxO4MjCuBrDByNsm,dance pop electropop indie poptimism norwegian indie norwegian pop tropical house
0.594,0.228,78.89,0.0366,0.346,1.31e-05,3,0.161,5,215293,-5.582000000000001,0.196,0,spotify:track:6t5CAaXpKruf78Wb5UgXWJ,candy pop
0.545,0.298,82.992,0.0323,0.109,0.0021,4,0.5329999999999999,6,298748,-7.284,0.244,0,spotify:track:4rlnAxGmu6l0UnNh0ECW7f,electropop metropopolis
0.642,0.0991,193.016,0.111,0.0548,0.000246,4,0.532,5,232187,-4.891,0.536,0,spotify:track:2Imq77E6CEJR5TPUxlJvTY,conscious hip hop hip hop rap west coast rap
0.6609999999999999,0.0951,107.016,0.0375,0.2339999999999999,0.0,4,0.604,0,221440,-5.914,0.506,1,spotify:track:5gIRPQWULwrvIt0F6pY7ph,edm pop tropical house
0.8170000000000001,0.415,121.996,0.046,0.265,0.000186,4,0.6859999999999999,2,182521,-6.035,0.474,1,spotify:track:4MFJja8C5DQGWstBew2BUC,brazilian edm
0.805,0.103,93.069,0.131,0.283,0.0,4,0.524,5,240666,-7.461,0.527,1,spotify:track:5K3Ltbh5J9sdliccWyouhA,
0.5770000000000001,0.3379999999999999,120.041,0.031,0.0647,0.00336,4,0.65,9,174693,-7.046,0.351,0,spotify:track:1gkLyoguS7qfxQlyQagbYg,irish pop modern rock pop pop rock shiver pop
0.696,0.245,81.986,0.0332,0.0479,0.0294,4,0.417,8,246933,-6.492000000000001,0.207,0,spotify:track:7MCM8WqBjWixCrfQ4roG35,irish pop modern rock pop pop rock shiver pop
0.636,0.201,120.136,0.049,0.341,0.0,4,0.493,10,201980,-5.894,0.228,1,spotify:track:6dVa7xk5dOoT6pOkDw1TMH,irish pop modern rock pop pop rock shiver pop
0.157,0.128,66.72399999999999,0.0462,0.873,1.35e-06,4,0.263,8,222707,-11.898,0.132,1,spotify:track:1YxdSkWS2waQlR5uXAkLWY,irish pop modern rock pop pop rock shiver pop
0.86,0.188,100.51,0.0376,0.000384,2.64e-06,4,0.522,5,236933,-4.758,0.451,0,spotify:track:5OFMSC86JMPG87C3jAdIgJ,irish pop modern rock pop pop rock shiver pop
0.773,0.105,98.551,0.1689999999999999,0.151,4.61e-06,4,0.65,11,252680,-7.548999999999999,0.4579999999999999,1,spotify:track:2BwYgQ48l8ky3CULr9cint,irish pop modern rock pop pop rock shiver pop
0.354,0.0695,74.965,0.0288,0.575,4.69e-05,4,0.471,2,232680,-8.514,0.0979,1,spotify:track:4uIE29yKjg7Cbw6aEXyxiK,irish pop modern rock pop pop rock shiver pop
0.597,0.12,90.677,0.19,0.226,0.0017699999999999,4,0.685,0,241202,-4.828,0.371,1,spotify:track:6Kr2WqO9jWYU64D24yqapu,pop rap
0.354,0.179,141.502,0.0534,0.3339999999999999,0.0,4,0.5710000000000001,3,235751,-8.529,0.36,1,spotify:track:2Atkd6L9y4zwOSqrRymsSG,pop rap
0.54,0.231,120.266,0.0539,0.0616,0.0,4,0.54,9,233393,-6.517,0.209,1,spotify:track:6vBVh1k61VCdJ7StOOlHJO,pop rap
0.622,0.0653,93.994,0.0987,0.0406,0.0,4,0.687,8,219584,-5.337999999999999,0.624,1,spotify:track:5jKMjgG0J08rCezDvAX0sn,pop rap
0.53,0.1369999999999999,122.028,0.0497,0.134,0.0,3,0.652,7,223007,-4.744,0.335,0,spotify:track:2OrtgstpMFxQk6ZfVqTj48,pop rap
0.665,0.0803,102.018,0.0819,0.129,0.0,4,0.735,5,265950,-5.933,0.593,1,spotify:track:3NRzGK0pFfhUgU6i3Kg9m3,pop rap
0.5760000000000001,0.161,206.235,0.0639,0.2289999999999999,1.07e-05,4,0.377,11,208659,-4.9510000000000005,0.265,1,spotify:track:0BcaPJXzQf0uU8XeXdvvgd,pop rap
0.8029999999999999,0.0861,97.967,0.186,0.102,4.15e-06,4,0.574,4,208125,-3.17,0.647,0,spotify:track:2p2aCtErYX6UaFxyfpVvWC,pop rap
0.5379999999999999,0.121,153.958,0.1639999999999999,0.302,0.0,4,0.5379999999999999,0,337551,-6.601,0.389,0,spotify:track:6JGCC9qfdZbCSPhOI29ypv,pop rap
0.5670000000000001,0.0933,90.246,0.0828,0.0584,0.0,4,0.617,0,217603,-4.188,0.505,1,spotify:track:1CnPYaKxTVb4LWOtiGOm0m,pop rap
0.302,0.262,131.951,0.0509,0.3879999999999999,0.0,4,0.466,9,215427,-10.334,0.298,0,spotify:track:50bmpfgcV29ouRVDfr5wOc,indie folk indie pop indie rock modern alternative rock modern rock stomp and holler
0.519,0.12,79.94800000000001,0.0293,0.7020000000000001,6.62e-06,4,0.413,8,277613,-6.52,0.265,1,spotify:track:3ActvlxYR8Jrqe7rxDHm7q,metropopolis nottingham indie
0.402,0.076,75.991,0.0329,0.728,2.48e-05,4,0.581,10,275440,-11.637,0.261,1,spotify:track:7LA5YZPyUAxk8ZrmPas1yV,metropopolis nottingham indie
0.711,0.111,80.389,0.0462,0.2689999999999999,4.41e-06,4,0.408,1,246173,-3.455,0.288,1,spotify:track:3kikZxz3Sg6lwG72ZLssIL,australian dance australian pop dance pop pop
0.481,0.156,149.923,0.047,0.516,0.000321,4,0.568,0,215253,-9.861,0.126,0,spotify:track:6SjUDhQsGP1Ynz4aYGxckR,indie anthem-folk indie cafe pop uk pop
0.597,0.156,122.069,0.159,0.36,0.0,4,0.775,5,184909,-5.666,0.537,1,spotify:track:0Clb9aiXWa0dvVff5aN4VN,dance pop electropop norwegian pop pop post-teen pop swedish pop tropical house
0.376,0.0829,199.813,0.0384,0.866,0.0,3,0.55,7,191787,-9.153,0.286,0,spotify:track:7bf9fiS2x8BzB9XWZU14wv,
0.475,0.161,118.325,0.0789,0.205,0.0,4,0.643,2,182435,-6.193,0.506,0,spotify:track:4GtxDqRqnAmHtmyPhSmXY4,australian pop nz pop
0.58,0.127,180.06599999999997,0.121,0.104,0.0,4,0.5479999999999999,11,193893,-7.524,0.462,0,spotify:track:7jqDzXJS0K0Re8uphYNit0,dance pop edm electropop pop tropical house
0.6579999999999999,0.0919,105.076,0.0456,0.245,3.77e-06,4,0.638,3,205748,-6.318,0.33,1,spotify:track:2xmrfQpmS2iJExTlklLoAL,dance pop edm pop post-teen pop tropical house uk dance uk funky
0.805,0.291,142.886,0.0856,0.0139999999999999,3.1e-06,4,0.716,4,133995,-3.839,0.7190000000000001,1,spotify:track:6tHWl8ows5JOZq9Yfaqn3M,pop post-teen pop
0.847,0.1369999999999999,124.906,0.0709,0.106,0.0888,4,0.706,10,195784,-4.405,0.5920000000000001,0,spotify:track:7hhpH9L5L6jBTimrATV7fS,deep tech house disco house edm house progressive house tropical house
0.8109999999999999,0.115,102.982,0.0443,0.11,0.0101,4,0.7929999999999999,11,209678,-7.343,0.6990000000000001,0,spotify:track:2x4xQ5peKgeZqUH5byVvz4,
0.768,0.565,130.043,0.0527,0.0257,2.11e-05,4,0.565,2,238293,-9.637,0.426,1,spotify:track:4U4lsMa8a4gcZeRZKjbciP,irish rock permanent wave rock
0.928,0.2,136.25799999999998,0.0589,0.0154,0.00134,4,0.536,11,248400,-6.492000000000001,0.389,0,spotify:track:0gzqZ9d1jIKo9psEIthwXe,irish rock permanent wave rock
0.78,0.2689999999999999,117.038,0.0398,0.00258,1.14e-06,4,0.653,2,225400,-6.689,0.792,1,spotify:track:5wN725dVsyJSoSliCn9mRG,irish rock permanent wave rock
0.536,0.122,90.358,0.0302,0.256,0.00265,4,0.511,0,276187,-8.661,0.357,1,spotify:track:3PKtemUKxiDBvBo7tpQ8bG,irish rock permanent wave rock
0.5329999999999999,0.0864,99.968,0.0706,0.119,0.0,4,0.64,0,220781,-6.596,0.515,1,spotify:track:7oNXzyIYMhWr41xgbUKU0A,
0.943,0.0355,118.99,0.0397,0.00422,0.0978,4,0.6829999999999999,9,216613,-3.6,0.7070000000000001,1,spotify:track:7gl2cxHUqmZm1gbva9fLku,
0.517,0.1969999999999999,112.291,0.0366,0.364,0.0,3,0.696,2,199133,-8.379,0.23,0,spotify:track:3qonjOrhFCfTnaaMruHzxW,dance pop pop post-teen pop viral pop
0.517,0.104,104.992,0.0312,0.186,3.8e-05,4,0.768,7,216897,-4.323,0.418,0,spotify:track:0ofbQMrRDsUaVKq2mGLEAb,dance pop pop post-teen pop
0.682,0.104,127.975,0.042,0.0113,0.00016,4,0.767,1,243533,-5.02,0.833,1,spotify:track:0C4ejWmOTMv8vuYj85mf8m,barbadian pop dance pop pop post-teen pop r&b urban contemporary
0.913,0.293,79.986,0.0425,0.018,0.0,4,0.5720000000000001,9,261747,-3.626,0.7240000000000001,1,spotify:track:5Lm8wha7kmEuqyjJ237HNM,barbadian pop dance pop pop post-teen pop r&b urban contemporary
0.698,0.157,88.37200000000001,0.165,0.0442,1.68e-06,4,0.674,6,207253,-5.07,0.3279999999999999,1,spotify:track:2P9zV8VmHIPEYK2U2s0lUi,barbadian pop dance pop pop post-teen pop r&b urban contemporary
0.716,0.069,125.906,0.0432,0.129,1.07e-05,4,0.789,11,235493,-4.2410000000000005,0.611,0,spotify:track:0AH6WMe3OlAlUb5miXt2FQ,barbadian pop dance pop pop post-teen pop r&b urban contemporary
0.586,0.12,169.93,0.0357,0.218,0.0,4,0.467,7,251613,-3.942,0.318,1,spotify:track:0uIGzK6ukV0A5yWoCxPkRL,barbadian pop dance pop pop post-teen pop r&b urban contemporary
0.904,0.0491,155.78799999999998,0.177,0.0436,0.0,4,0.47,0,267000,-4.024,0.557,0,spotify:track:1Bx0zEdVjkFlV27iKaePug,barbadian pop dance pop pop post-teen pop r&b urban contemporary
0.802,0.337,157.931,0.177,0.015,0.0,4,0.655,10,224840,-4.8180000000000005,0.845,0,spotify:track:1gCWLA71vXQmINwo6WxH4t,barbadian pop dance pop pop post-teen pop r&b urban contemporary
0.897,0.0918,137.971,0.0373,0.175,0.0,4,0.71,0,257507,-3.802,0.33,1,spotify:track:2irJDnniX31d1ja0a13q4p,barbadian pop dance pop pop post-teen pop r&b urban contemporary
0.573,0.13,127.003,0.0449,0.14,0.0,4,0.637,7,303733,-6.843,0.114,0,spotify:track:0a2JCinEvl21WeWLJBt7hM,barbadian pop dance pop pop post-teen pop r&b urban contemporary
0.833,0.0559999999999999,166.52599999999998,0.165,0.3,0.0,4,0.469,10,296227,-4.487,0.402,1,spotify:track:6M6lsQB4OhqL41eld29PeC,barbadian pop dance pop pop post-teen pop r&b urban contemporary
0.941,0.292,127.87,0.0419,0.0136,0.0145,4,0.705,11,437467,-5.212000000000001,0.747,0,spotify:track:2H7D14ayVHyNSNNGVmatyA,barbadian pop dance pop pop post-teen pop r&b urban contemporary
0.7759999999999999,0.0638,167.956,0.0925,0.046,0.0,4,0.584,11,194301,-4.565,0.367,0,spotify:track:5xpScO7frkFncHij08H2C8,dance pop deep pop edm edm nordic house norwegian pop tropical house
0.742,0.0782,103.894,0.0585,0.195,6.57e-06,4,0.61,2,205760,-4.485,0.34,1,spotify:track:0cbQXCWA8A17cZ9gm158Pz,norwegian pop swedish pop
0.802,0.177,124.989,0.0394,0.139,0.0,4,0.715,11,197993,-4.647,0.327,0,spotify:track:7EmGUiUaOSGDnUUQUDrOXC,dance pop pop post-teen pop
0.748,0.0759,90.052,0.473,0.17,0.0,4,0.757,8,221013,-5.794,0.693,0,spotify:track:5UEnHoDYpsxlfzWLZIc7LD,detroit hip hop hip hop rap
0.7559999999999999,0.086,122.004,0.0339,0.1669999999999999,0.0001199999999999,4,0.8,0,199652,-5.425,0.555,0,spotify:track:3XGjld6c906cyrHmY98v0v,
0.5920000000000001,0.15,81.976,0.0644,0.3939999999999999,0.0,4,0.476,6,191080,-5.181,0.325,0,spotify:track:31YexNcOMVSFTEDGmQusSI,pop post-teen pop talent show uk pop
0.735,0.0853,134.028,0.0354,0.271,7.49e-06,4,0.484,0,267533,-5.125,0.217,1,spotify:track:7fJFDK6XjYsXcMKNHESbot,permanent wave pop
0.769,0.104,97.985,0.123,0.0293,0.0101,4,0.726,6,233902,-5.043,0.733,1,spotify:track:3B54sVLJ402zGa6Xm4YGNe,hip hop pop rap rap southern hip hop trap
0.428,0.212,125.079,0.0798,0.316,0.0,4,0.6729999999999999,9,236120,-7.12,0.1669999999999999,0,spotify:track:6PmBnKrQuT4guboE9mNQIe,chicago rap rap
0.53,0.127,170.138,0.0654,0.0647,0.000169,4,0.5720000000000001,6,217613,-8.521,0.12,0,spotify:track:5xhJmd0I15jFcEdqxfCzKk,dance pop edm electropop pop tropical house
0.589,0.108,129.994,0.0381,0.6559999999999999,0.851,4,0.657,5,273560,-11.478,0.589,1,spotify:track:1CxoHCwwmaXHimhV2cyTBx,australian indie folk indie folk neo mellow
0.7440000000000001,0.0982,127.934,0.0515,0.00397,0.000173,4,0.476,6,239658,-6.602,0.159,1,spotify:track:4WUduEPZZG6wiE9B5IklnY,indie pop indie rock la indie modern alternative rock modern rock pop rock rock stomp and holler
0.7190000000000001,0.326,121.986,0.0421,0.000875,1.53e-05,4,0.755,1,160826,-5.316,0.813,0,spotify:track:1sBhJGPUKrdRycgKxve70v,dance pop edm german dance pop tropical house
0.691,0.0779,103.038,0.0759,0.0528,0.0,4,0.659,8,174813,-4.6930000000000005,0.738,1,spotify:track:2xu8CZB20poVoPkLtrVjna,
0.815,0.163,120.008,0.0321,0.0608,0.0,4,0.5710000000000001,6,211460,-3.267,0.664,1,spotify:track:1KtVVUM6OkpyOsbVfbMybX,dance pop pop post-teen pop tropical house uk pop
0.926,0.483,139.85,0.0464,0.0184,0.00792,4,0.31,6,206776,-1.131,0.493,0,spotify:track:4TBK6E1ERSKdIvD1jF4lt5,afro house drum and bass house tropical house uk dance uk dnb
0.746,0.0834,140.813,0.0894,0.151,0.0,4,0.56,9,214960,-5.098,0.259,1,spotify:track:34t13rSSZtr22CjcmroMmh,british soul dance pop pop rap r&b tropical house urban contemporary
0.319,0.114,139.94,0.0369,0.317,0.21,3,0.255,2,348547,-15.114,0.223,1,spotify:track:1gXgFe42XLKzte1ziyTMqZ,indie rock modern rock
0.3389999999999999,0.119,142.025,0.0325,0.6859999999999999,0.894,4,0.414,6,350493,-14.711,0.0467,0,spotify:track:0UcEomvOXjRN6q9KFuqo5q,indie rock modern rock
0.0752,0.258,117.815,0.047,0.935,0.391,4,0.391,2,366200,-21.376,0.123,1,spotify:track:1cAXC3MYAr3LqSvOMdfasJ,indie rock modern rock
0.614,0.11,142.99200000000002,0.0586,0.0879,0.337,4,0.648,9,232013,-6.622999999999999,0.573,0,spotify:track:4mAeYP6WtMW4yQTbAd4PRV,indie rock modern rock
0.762,0.111,125.85,0.0432,0.584,0.0,4,0.496,7,217960,-5.098,0.201,1,spotify:track:5uebeiseWq2fhmgp4uFrzU,indie rock modern rock
0.748,0.273,143.467,0.0371,0.138,0.000548,4,0.493,11,206853,-5.474,0.6,0,spotify:track:5QD4hHEv8812JagZlH1MMy,indie rock modern rock
0.1889999999999999,0.354,113.731,0.0343,0.893,0.523,4,0.2739999999999999,2,320667,-16.852,0.0377,1,spotify:track:09W79IcE4FvjeZYiIh8slG,indie rock modern rock
0.1369999999999999,0.0655,78.017,0.0519,0.74,0.0287,4,0.637,2,300107,-15.130999999999998,0.146,1,spotify:track:6O1XKTvgVLwytNWdOlFcHI,indie rock modern rock
0.469,0.0398,77.01899999999999,0.0363,0.00454,2.25e-06,4,0.622,3,217973,-6.797999999999999,0.679,0,spotify:track:72jCZdH0Lhg93z6Z4hBjgj,pop
0.635,0.3339999999999999,111.852,0.0371,0.275,2.69e-05,4,0.291,4,216147,-6.846,0.294,0,spotify:track:2Zw1UciFQWTbyMLSVJjdWX,canadian soundtrack deep soundtrack soundtrack
0.764,0.115,148.02100000000002,0.0366,0.0717,0.0,4,0.516,2,224693,-6.223,0.376,1,spotify:track:4zweVv3Wa6XgexhoUOzkYs,dance pop piano rock pop pop rock
0.759,0.318,92.986,0.0346,0.027,0.0006259999999999,4,0.557,1,193133,-4.986000000000001,0.187,0,spotify:track:7LNAzNyUgpZklrVCVwg70i,australian dance australian pop dance pop pop
0.248,0.24,85.05,0.0299,0.5870000000000001,5.39e-05,4,0.575,5,190087,-11.115,0.3279999999999999,0,spotify:track:3AFPGvRzeKeNJbIbLwcz4G,pop post-teen pop uk pop
0.9,0.292,104.89,0.312,0.00492,0.000108,4,0.679,10,225884,-4.559,0.341,0,spotify:track:5ldB6zv381lRAIPBUjt4tI,australian dance australian electropop australian indie downtempo edm
0.747,0.103,123.025,0.0837,0.0741,0.0,4,0.735,10,232907,-4.959,0.555,1,spotify:track:3nTIvcfFkFEUL4cdMaEt5H,edm pop tropical house
0.8059999999999999,0.1009999999999999,106.023,0.0309,0.0741,0.162,4,0.7559999999999999,7,256000,-9.188,0.938,0,spotify:track:4JQQFICIr3W7dBkrpY95eF,german pop
0.653,0.122,119.994,0.0594,0.0953,0.0,4,0.6,1,243187,-8.309,0.43,0,spotify:track:6qqdFWe7C4LsBjWbXQdsHA,art pop pop
0.851,0.0784,171.41099999999997,0.1969999999999999,0.0748,0.0,4,0.551,1,297893,-3.277,0.1,1,spotify:track:6yr8GiTHWvFfi4o6Q5ebdT,detroit hip hop hip hop rap
0.8240000000000001,0.3429999999999999,150.011,0.102,0.0212,0.000149,4,0.662,8,189027,-8.016,0.573,1,spotify:track:35R4dLhlSbpnUoBYNdADu5,belgian pop
0.6509999999999999,0.276,110.018,0.141,0.195,0.00228,4,0.68,5,210933,-9.113,0.652,0,spotify:track:5XZyIOvleZYTh0DD399M90,belgian pop
0.389,0.0937,133.113,0.0403,0.83,0.0265,4,0.52,4,213000,-10.476,0.326,1,spotify:track:1LfWibYjk0TD8YNPtzym9A,eau claire indie melancholia slowcore
0.812,0.071,102.977,0.0658,0.0469,0.000101,4,0.6629999999999999,2,230507,-8.061,0.586,1,spotify:track:6HeaAHKsycwAExOALODHOG,belgian pop
0.7140000000000001,0.0817,128.924,0.0982,0.0162,1.23e-05,4,0.616,9,234653,-7.792000000000001,0.24,1,spotify:track:0gbBzIqrECJOEPvQJIBFs5,art pop dance pop metropopolis nz pop pop
0.488,0.133,107.734,0.192,0.2,0.00364,4,0.795,6,197236,-10.349,0.528,1,spotify:track:2mNbgyi0gori4b1rFSPgIb,art pop dance pop metropopolis nz pop pop
0.437,0.0901,106.965,0.0568,0.252,2.86e-06,4,0.762,10,189796,-5.581,0.217,1,spotify:track:12o6dxWGk29uIAP3OWY0pM,art pop dance pop metropopolis nz pop pop
0.389,0.0891,123.151,0.0481,0.261,0.0116,4,0.654,0,271088,-10.053,0.132,1,spotify:track:5r011NB07RHjABbuVGVIbd,art pop dance pop metropopolis nz pop pop
0.218,0.0944,76.715,0.111,0.923,0.0,4,0.534,10,171728,-11.16,0.345,0,spotify:track:0or0gNaKAXYYCsOrpvRzAu,art pop dance pop metropopolis nz pop pop
0.4479999999999999,0.0781,188.623,0.263,0.0316,0.0106,4,0.418,1,367391,-10.975,0.17,0,spotify:track:3ZrpYrx9TlulkmWVz4t9Tc,art pop dance pop metropopolis nz pop pop
0.327,0.0678,112.999,0.0512,0.158,8.61e-06,4,0.362,11,178639,-11.86,0.114,1,spotify:track:1wdPrRDiKhZkHiu6jTstPc,art pop dance pop metropopolis nz pop pop
0.281,0.322,128.287,0.0379,0.75,0.0,3,0.418,7,216611,-8.035,0.283,1,spotify:track:7HdlpABlb0ZIVIYZoQhW5J,art pop dance pop metropopolis nz pop pop
0.442,0.0801,124.881,0.0506,0.225,2.72e-05,4,0.5870000000000001,0,277506,-10.395,0.158,1,spotify:track:0dyiHoYbYjYaOEXLpmzQZG,art pop dance pop metropopolis nz pop pop
0.272,0.107,77.65100000000001,0.0669,0.877,0.0,4,0.5329999999999999,0,136020,-12.119000000000002,0.266,1,spotify:track:0xcQ1ceSGmdYkzJvDggF2a,art pop dance pop metropopolis nz pop pop
0.574,0.128,104.344,0.0555,0.0028899999999999,3.04e-05,4,0.621,1,221874,-5.325,0.537,0,spotify:track:1wC93sZRGcTgKLN2UWRSwW,art pop dance pop metropopolis nz pop pop
0.562,0.0838,81.884,0.0403,0.162,1.64e-05,4,0.437,0,240960,-6.327000000000001,0.23,0,spotify:track:1Quf5Hv5j6az3QavlmZiQG,british soundtrack epicore scorecore soundtrack
0.648,0.126,127.764,0.0682,0.0696,1.09e-06,4,0.6609999999999999,3,210427,-5.385,0.332,0,spotify:track:2dCcDpm6O6ocomusl5ao6p,dance pop pop
0.836,0.1939999999999999,114.965,0.0507,0.0435,0.0,4,0.7440000000000001,6,174933,-2.396,0.36,0,spotify:track:6HUnnBwYZqcED1eQztxMBN,big room dance pop danish electronic edm electro house pop pop edm tropical house
0.628,0.198,143.055,0.1689999999999999,0.1,0.0,4,0.461,4,213933,-9.046,0.528,0,spotify:track:4z70Px77quweOupQRiaG2Q,belgian pop
0.7809999999999999,0.16,126.974,0.0348,0.00784,0.0336,4,0.513,4,319457,-9.606,0.102,0,spotify:track:7kbQE1Xbyf7kvcn4DVICiR,irish rock permanent wave rock
0.604,0.302,132.96200000000002,0.0315,0.0556,0.0,4,0.593,9,199983,-10.431,0.513,1,spotify:track:2w3MHBGLv3wvanFGsFIkTq,irish rock permanent wave rock
0.8240000000000001,0.0848,84.992,0.0526,0.0246,0.0451,4,0.507,6,248471,-2.501,0.0394,1,spotify:track:42nkVBjWYVhiijbof5zySm,edm electropop indie poptimism indietronica pop edm tropical house vapor soul vapor twitch
0.852,0.212,119.892,0.0651,0.235,0.0,4,0.779,2,237093,-3.353,0.601,1,spotify:track:3a9TMd2Yrza6HXqqlfMtfy,french hip hop rap conscient
0.643,0.308,121.97,0.0316,0.535,0.0,4,0.6629999999999999,5,228907,-4.383,0.368,1,spotify:track:5qX2ZJoLEyFCTAdaCqUo7s,acoustic pop ann arbor indie
0.922,0.225,125.961,0.1159999999999999,0.135,0.0513,4,0.708,1,160053,-2.715,0.637,0,spotify:track:1bA2ZK7CFxEMnyn1dWP2jp,deep euro house deep house deep tropical house minimal tech house new french touch tropical house
0.6759999999999999,0.107,134.944,0.0308,0.0355,0.0,4,0.6729999999999999,1,201601,-5.002,0.57,1,spotify:track:6QV0jXpL3RHVkN2g8C7mvh,modern rock rock
0.775,0.326,144.945,0.0366,0.00251,0.0,4,0.563,8,197793,-6.433,0.4579999999999999,1,spotify:track:1yNyoWWWikbLhwIGWjZuDW,boy band dance pop pop post-teen pop viral pop
0.609,0.241,136.035,0.0504,0.0254,0.5,4,0.583,0,220760,-8.561,0.1889999999999999,1,spotify:track:5DuacSyULR3rNptMu6i7VR,indie r&b
0.72,0.15,128.014,0.0324,0.127,0.0,4,0.691,2,210467,-5.917999999999999,0.906,1,spotify:track:1VoHrSS3QQ6TbpabLrFiYb,latin pop
0.65,0.225,144.937,0.0591,0.2189999999999999,0.0,4,0.5479999999999999,8,194897,-5.827000000000001,0.557,0,spotify:track:3A7qX2QjDlPnazUsRk5y0M,dance pop edm pop
0.318,0.349,96.984,0.0287,0.882,7.48e-05,3,0.39,10,141133,-15.569,0.1,1,spotify:track:5Z9iYd55FHNUeIIvUxXHZ8,album rock canadian pop canadian singer-songwriter classic canadian rock heartland rock mellow gold rock soft rock
0.867,0.667,125.988,0.2189999999999999,0.18,0.0,4,0.679,11,160476,-3.867,0.597,0,spotify:track:3YZCgdWOQcsPYLQ1pGxAfd,big room dutch house edm electro house pop progressive electro house tropical house
0.629,0.324,130.0,0.0735,0.00474,2.17e-05,4,0.7979999999999999,11,284373,-6.857,0.4,0,spotify:track:2T4u39au5RJzsulMUpRuVr,dance pop pop pop rap
0.6859999999999999,0.3829999999999999,93.763,0.034,0.128,1.96e-06,4,0.373,0,289080,-5.52,0.1889999999999999,1,spotify:track:7yFMhCJOsH7khgpdnyrZAZ,art pop pop
0.6659999999999999,0.0576,123.024,0.0482,0.1939999999999999,0.000556,4,0.779,5,161322,-7.361000000000001,0.507,1,spotify:track:2KklXplRtxMsBYo474Es0w,new french touch tropical house
0.7020000000000001,0.0518,122.014,0.0394,0.4639999999999999,0.000434,4,0.755,7,184200,-6.013,0.625,1,spotify:track:1f3flfdU4VDM2OBDD2FMia,deep euro house deep house edm german dance tropical house
0.617,0.163,85.227,0.3829999999999999,0.3339999999999999,0.0,4,0.3339999999999999,6,216391,-5.834,0.603,0,spotify:track:1SJtlNRJDeYHioymcvsqev,dance pop pop post-teen pop
0.84,0.1159999999999999,129.042,0.0509,0.1119999999999999,0.0,4,0.612,11,212862,-3.145,0.4379999999999999,0,spotify:track:2V65y3PX4DkRhy1djlxd9p,big room dance pop edm electro house pop progressive electro house
0.81,0.1119999999999999,125.955,0.0429,0.00195,0.000157,4,0.5670000000000001,8,189360,-6.436,0.488,1,spotify:track:5teGX9dkVCZOuao7dOWs7l,deep euro house deep house deep tropical house minimal tech house new french touch tropical house
0.65,0.0974,123.972,0.03,0.0461,0.0,4,0.53,11,255960,-6.251,0.316,0,spotify:track:0aHOXu219Z4MqEKwiKsddl,dance pop deep euro house deep house edm german dance pop tropical house
0.8370000000000001,0.192,121.97,0.0285,0.0681,0.0178,4,0.653,3,215479,-4.803,0.255,1,spotify:track:4TvTkhgS5O57dyAtJAK8ME,dance pop deep euro house deep house edm german dance pop tropical house
0.905,0.094,119.986,0.0659,0.0202,0.6559999999999999,4,0.753,3,232117,-7.474,0.0964,1,spotify:track:7MOTWBAHHzaEU31Bn7iXwQ,dance pop deep euro house deep house edm german dance pop tropical house
0.81,0.126,121.951,0.0558,0.118,0.0,4,0.653,7,189307,-6.032,0.583,0,spotify:track:3bWAqKDWg6u1davspr5IkS,dance pop deep euro house deep house edm german dance pop tropical house
0.815,0.163,123.063,0.0581,0.0185,0.0,4,0.636,5,219043,-5.098,0.636,0,spotify:track:5tf1VVWniHgryyumXyJM7w,dance pop deep euro house deep house edm german dance pop tropical house
0.787,0.257,122.058,0.102,0.1119999999999999,0.0,4,0.483,8,191379,-5.244,0.58,1,spotify:track:1cG0umU5TKStygKsPFZ9pY,dance pop deep euro house deep house edm german dance pop tropical house
0.775,0.107,125.971,0.0439,0.248,0.0278,4,0.773,11,157493,-6.877000000000001,0.173,0,spotify:track:11pNf8SA2U3PXzLca8BFt6,belgian edm edm pop tropical house
0.507,0.175,115.986,0.0354,0.166,0.0,4,0.743,11,147133,-8.273,0.622,0,spotify:track:0qPcC3dWb5PV9xaK5p2JUd,belgian edm edm pop tropical house
0.6970000000000001,0.0697,122.145,0.032,0.0197,2e-06,4,0.7140000000000001,1,159480,-7.887,0.602,0,spotify:track:0cOBMETjhxublnnwhbnzJO,belgian edm edm pop tropical house
0.644,0.2769999999999999,122.072,0.0568,0.349,0.0,4,0.6940000000000001,6,209400,-8.306000000000001,0.361,1,spotify:track:33Fqc9ES1DxbN7RtPL4AgV,belgian edm edm pop tropical house
0.537,0.0964,149.934,0.0451,0.233,0.0,4,0.5720000000000001,9,220640,-8.168,0.159,0,spotify:track:1FX0braDJmJKtvIyGEkJnk,belgian edm edm pop tropical house
0.779,0.1009999999999999,173.799,0.0779,0.1119999999999999,0.000373,4,0.4679999999999999,9,217747,-4.839,0.26,1,spotify:track:1yvMUkIOTeUNtNWlWRgANS,australian dance australian pop dance pop pop
0.784,0.0795,99.047,0.241,0.247,0.0,4,0.81,10,219960,-6.117000000000001,0.899,1,spotify:track:0uZ9o055Egu7mpuEpTguB3,french reggae french rock
