,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,age_bin
12651,9,1,5,1,0,0,0,3,1,1,2
12652,1,1,3,0,2,0,0,3,1,1,1
12653,1,1,5,0,2,0,0,3,1,1,2
12654,0,1,3,0,2,0,0,3,1,1,2
12655,1,1,0,0,0,0,0,3,1,1,3
12656,9,1,3,0,0,0,0,3,1,1,2
12657,1,2,3,0,2,0,1,3,1,1,2
12658,10,0,5,1,2,0,0,3,1,1,3
12659,7,1,2,0,0,2,0,3,1,1,2
12660,10,1,7,0,2,0,0,3,1,1,4
12661,1,1,2,0,2,2,0,3,1,1,1
12662,1,1,7,1,0,0,0,3,1,1,2
12663,1,1,7,1,2,0,0,3,1,1,4
12664,1,1,0,1,2,0,1,3,1,1,3
12665,4,0,6,1,0,0,0,3,1,1,3
12666,0,1,3,0,0,0,0,3,1,1,2
12667,0,0,3,0,0,0,0,3,1,1,3
12668,7,1,2,0,2,0,1,3,1,1,2
12669,0,1,5,0,0,0,0,3,1,1,2
12670,10,2,2,0,2,2,0,3,1,1,1
12671,4,0,6,0,0,0,0,3,1,1,2
12672,0,2,6,0,2,0,0,3,1,1,2
12673,9,2,5,1,2,0,0,3,1,1,2
12674,1,1,3,0,2,0,0,3,1,1,2
12675,0,2,7,0,2,0,0,3,1,1,1
12676,0,1,3,0,0,0,0,3,1,1,2
12677,0,0,3,0,2,0,0,3,1,1,2
12678,0,2,6,0,2,0,0,3,1,1,2
12679,1,2,1,0,0,2,0,3,1,1,2
12680,0,0,6,0,0,0,0,3,1,1,3
12681,1,1,1,0,2,0,0,3,1,1,3
12682,1,1,2,0,2,0,0,3,1,1,1
12683,0,0,2,0,2,0,0,3,1,1,2
12684,1,1,5,0,2,0,0,3,1,1,2
12685,1,1,0,1,2,2,0,3,1,1,3
12686,1,1,0,0,1,1,1,3,1,1,3
12687,1,1,1,1,0,0,0,3,1,1,3
12688,1,2,3,0,2,2,0,3,1,1,3
12689,1,1,2,0,0,2,1,3,1,1,2
12690,7,0,6,0,0,0,0,3,1,1,2
12691,0,1,6,0,0,0,0,3,1,1,2
12692,9,2,6,0,0,0,0,3,1,1,2
12693,1,0,1,1,0,2,1,3,1,1,3
12694,0,1,3,1,2,0,0,3,1,1,3
12695,7,2,3,0,0,0,0,3,1,1,2
12696,0,0,3,0,0,0,1,3,1,1,3
12697,4,1,6,1,2,0,0,3,1,1,2
12698,0,1,3,1,2,0,0,3,1,1,3
12699,9,2,6,0,2,0,0,3,1,1,2
12700,2,1,3,0,2,0,0,3,1,1,3
12701,10,2,3,0,2,0,1,3,1,1,1
12702,9,1,6,0,0,0,0,3,1,1,2
12703,1,1,7,1,2,0,0,3,1,1,3
12704,3,1,0,0,2,0,0,3,1,1,4
12705,3,0,3,0,2,0,0,3,1,1,3
12706,7,2,3,0,0,0,0,3,1,1,1
12707,0,2,6,1,2,0,0,3,1,1,3
12708,7,1,3,0,2,0,1,3,1,1,2
12709,7,1,3,0,0,0,1,3,1,1,4
12710,9,1,5,1,0,0,1,3,1,1,4
12711,1,2,0,0,0,0,0,3,1,1,1
12712,4,1,6,1,0,0,0,3,1,1,3
12713,7,1,3,0,0,0,0,3,1,1,2
12714,7,1,3,0,0,0,0,3,1,1,2
12715,0,2,3,1,0,0,0,3,1,1,1
12716,4,1,7,1,0,0,0,3,1,1,4
12717,2,1,0,1,0,0,0,3,1,1,1
12718,1,2,7,0,2,0,1,3,1,1,2
12719,0,1,3,0,2,0,0,3,1,1,3
12720,9,1,5,0,2,0,0,3,1,1,1
12721,0,1,3,0,2,0,0,3,1,1,3
12722,0,1,3,0,2,0,0,3,1,1,3
12723,9,1,5,0,2,0,0,3,1,1,2
12724,9,1,5,0,2,0,1,3,1,1,2
12725,0,1,3,0,0,2,0,3,1,1,3
12726,2,2,2,0,0,0,0,3,1,1,2
12727,0,1,6,0,0,2,0,3,1,1,2
12728,9,1,5,0,0,0,0,3,1,1,1
12729,3,1,3,0,2,2,0,3,1,1,3
12730,1,1,0,0,0,0,0,3,1,1,2
12731,9,1,7,1,2,0,0,3,1,1,3
12732,0,0,6,1,0,0,0,3,3,1,4
12733,0,0,6,1,0,0,0,3,3,1,4
12734,3,1,0,1,2,0,0,3,3,1,3
12735,0,1,0,1,2,0,0,3,3,1,4
12736,1,2,2,0,2,0,0,3,3,1,2
12737,7,1,3,0,2,0,0,3,3,1,1
12738,7,1,3,0,0,0,0,3,3,1,1
12739,7,1,3,0,0,0,0,3,3,1,1
12740,7,0,3,1,2,2,0,3,3,1,4
12741,2,1,7,1,2,2,0,3,3,1,3
12742,7,1,2,0,0,0,0,3,3,1,2
12743,7,1,3,0,0,0,0,3,3,1,2
12744,0,0,6,1,2,0,0,3,3,1,4
12745,1,1,1,1,2,0,1,3,3,1,3
12746,10,0,5,0,0,0,1,3,3,1,4
12747,1,2,2,0,2,0,0,3,3,1,1
12748,0,2,3,0,2,0,0,3,3,1,1
12749,0,1,6,0,2,0,0,3,3,1,2
12750,7,1,3,0,2,0,0,3,3,1,1
12751,0,1,6,0,2,0,0,3,3,1,2
12752,0,0,3,0,2,0,1,3,3,1,1
12753,7,0,3,0,0,0,0,3,3,1,2
12754,7,0,3,0,2,0,0,3,3,1,3
12755,9,1,5,1,2,0,0,3,3,1,2
12756,0,2,2,1,2,0,0,3,3,1,2
12757,7,0,3,0,2,2,0,3,3,1,3
12758,7,2,3,1,0,0,0,3,3,1,1
12759,10,1,6,1,2,0,0,3,3,1,3
12760,7,1,0,1,0,0,0,3,3,1,4
12761,0,0,6,0,2,0,0,3,3,1,2
12762,1,1,1,1,2,0,0,3,3,1,3
12763,1,1,1,1,2,0,0,3,3,1,2
12764,0,0,6,0,2,0,0,3,3,1,2
12765,0,1,3,1,2,0,0,3,3,1,4
12766,9,1,3,1,2,0,0,3,3,1,2
12767,7,1,0,1,0,0,0,3,3,1,4
12768,0,1,3,1,0,0,0,3,3,1,4
12769,0,1,3,1,0,0,0,3,3,1,4
12770,7,0,3,0,2,0,0,3,3,1,2
12771,0,1,5,0,2,0,0,3,3,1,4
12772,0,2,6,0,2,0,0,3,3,1,2
12773,2,1,6,0,0,0,1,3,3,1,1
12774,0,2,3,0,2,0,0,3,3,1,2
12775,9,2,7,0,0,0,0,3,3,1,2
12776,7,1,1,1,0,0,0,3,3,1,4
12777,9,2,7,0,0,0,0,3,3,1,2
12778,0,1,5,0,0,2,0,3,3,1,2
12779,1,2,3,0,2,0,0,3,3,1,2
12780,1,2,0,1,0,0,0,3,3,1,2
12781,0,1,3,1,0,0,0,3,3,1,2
12782,0,1,3,0,2,2,0,3,3,1,1
12783,0,1,6,0,2,2,0,3,3,1,3
12784,0,1,6,0,0,2,0,3,3,1,2
12785,4,0,6,0,2,0,0,3,3,1,2
12786,0,1,6,0,0,0,0,3,3,1,3
12787,0,1,3,1,0,0,0,3,3,1,2
12788,6,2,5,0,2,0,0,3,3,1,2
12789,0,1,6,0,0,0,0,3,3,1,3
12790,0,1,6,0,2,2,1,3,3,1,3
12791,7,2,3,0,2,0,0,3,3,1,2
12792,4,1,1,1,2,0,0,3,3,1,3
12793,1,1,2,1,0,0,0,3,3,1,1
12794,0,1,3,0,0,0,0,3,3,1,1
12795,9,1,5,0,0,0,0,3,3,1,2
12796,9,1,3,1,2,0,0,3,3,1,3
12797,4,2,7,0,2,0,0,3,3,1,2
12798,1,1,2,1,0,0,0,3,3,1,1
12799,0,2,6,0,2,0,0,3,3,1,2
12800,0,2,3,0,0,0,0,3,3,1,2
12801,1,2,2,0,2,2,0,3,3,1,2
12802,1,1,1,1,2,0,0,3,3,1,2
12803,1,2,2,0,2,0,0,3,3,1,2
12804,4,1,2,0,0,0,0,3,3,1,3
12805,5,0,3,1,2,0,0,3,3,1,4
12806,1,1,1,1,0,0,0,3,3,1,2
12807,1,1,2,1,2,0,0,3,3,1,1
12808,0,1,3,0,0,0,0,3,3,1,1
12809,9,2,6,0,0,0,0,3,3,1,1
12810,2,1,2,1,0,2,0,3,3,1,2
12811,7,2,3,1,0,0,0,3,3,1,2
12812,9,2,7,0,2,0,0,3,3,1,2
12813,9,1,3,1,0,0,0,3,3,1,3
12814,4,1,3,0,0,0,0,3,3,1,3
12815,9,2,5,1,2,0,0,3,3,1,3
12816,9,1,3,0,0,0,1,3,3,1,2
12817,7,1,3,0,2,2,0,3,3,1,2
12818,7,1,3,0,0,0,0,3,3,1,2
12819,7,0,3,0,1,1,0,3,3,1,2
12820,7,1,3,0,0,0,0,3,3,1,2
12821,1,1,2,1,0,0,0,3,3,1,1
12822,4,1,6,0,2,0,0,3,3,1,3
12823,4,1,3,0,0,0,0,3,3,1,3
12824,9,1,5,1,0,2,0,3,3,1,3
12825,9,2,5,0,2,0,0,3,3,1,1
12826,0,1,3,0,2,0,0,3,3,1,2
12827,9,1,5,1,0,0,0,3,3,1,3
12828,0,2,6,0,0,0,0,3,3,1,3
12829,0,0,6,1,2,0,0,3,3,1,4
12830,4,1,3,0,0,0,0,3,3,1,3
12831,1,1,2,1,2,0,0,3,3,1,1
12832,4,2,6,0,2,0,0,3,3,1,1
12833,4,2,6,0,2,0,0,3,3,1,1
12834,0,2,7,0,0,0,0,3,3,1,1
12835,3,1,0,1,1,1,0,3,3,1,4
12836,0,2,5,0,0,0,0,3,3,1,1
12837,0,0,6,1,2,2,0,3,3,1,4
12838,8,2,3,1,0,0,0,3,3,1,1
12839,7,1,3,0,2,0,0,3,3,1,1
12840,0,2,6,0,0,0,0,3,3,1,3
12841,0,2,3,0,2,0,1,3,3,1,3
12842,4,2,6,1,2,2,0,3,3,1,3
12843,0,2,3,0,0,0,0,3,3,1,1
12844,1,1,1,0,2,0,0,3,3,1,3
12845,1,1,2,0,0,0,0,3,3,1,1
12846,0,2,3,0,0,0,0,3,3,1,3
12847,2,1,5,0,2,0,0,3,3,1,1
12848,2,1,5,0,2,0,0,3,3,1,1
12849,0,2,3,0,2,0,0,3,3,1,1
12850,9,2,6,0,0,0,0,3,3,1,1
12851,1,1,3,0,0,0,0,3,3,1,2
12852,1,1,1,1,0,0,0,3,3,1,3
12853,1,1,1,1,0,0,1,3,3,1,3
12854,9,0,5,0,0,0,0,3,3,1,4
12855,7,1,2,0,0,0,1,3,3,1,1
12856,0,1,0,1,2,0,0,3,3,1,4
12857,7,1,3,0,0,0,0,3,3,1,1
12858,0,1,6,0,0,0,0,3,3,1,2
12859,9,2,5,0,0,0,0,3,3,1,1
12860,9,2,5,0,0,0,0,3,3,1,1
12861,7,1,2,0,0,0,0,3,3,1,3
12862,9,2,3,0,0,0,0,3,3,1,1
12863,9,0,5,0,2,0,0,3,3,1,3
12864,1,0,2,0,2,0,0,3,3,1,3
12865,1,1,0,0,0,0,0,3,3,1,2
12866,0,1,3,0,2,0,0,3,3,1,1
12867,10,2,0,1,0,2,0,3,3,1,1
12868,0,1,6,0,2,2,0,3,3,1,3
12869,0,2,5,0,2,0,0,3,3,1,1
12870,7,1,1,0,2,0,0,3,3,1,2
12871,0,1,6,0,0,0,0,3,3,1,2
12872,1,1,2,0,0,0,0,3,3,1,1
12873,9,2,6,0,2,2,0,3,3,1,2
12874,9,2,6,0,0,0,0,3,3,1,2
12875,7,1,3,0,0,0,0,3,3,1,1
12876,9,2,6,0,0,2,0,3,3,1,2
12877,9,2,5,0,2,0,0,3,3,1,1
12878,1,1,2,0,0,0,0,3,3,1,3
12879,7,2,3,0,2,0,0,3,3,1,2
12880,6,1,7,0,0,0,0,3,3,1,1
12881,9,2,5,0,0,0,0,3,3,1,1
12882,9,2,5,0,2,0,0,3,3,1,1
12883,1,2,6,1,2,2,0,3,3,1,3
12884,1,1,1,1,0,0,0,3,3,1,3
12885,9,2,5,0,0,0,0,3,3,1,1
12886,4,2,2,0,2,0,0,3,3,1,2
12887,0,1,6,0,2,0,0,3,3,1,2
12888,7,1,3,0,0,0,0,3,3,1,2
12889,9,0,5,0,2,0,0,3,3,1,2
12890,9,0,5,0,0,0,0,3,3,1,2
12891,9,2,6,0,0,0,0,3,3,1,2
12892,1,1,2,1,0,0,0,3,3,1,1
12893,1,2,1,0,0,0,0,3,3,1,2
12894,1,1,6,0,0,0,0,3,3,1,2
12895,0,2,3,0,0,2,0,3,3,1,1
12896,1,1,2,1,0,0,1,3,3,1,1
12897,7,1,3,0,0,0,0,3,3,1,1
12898,9,2,5,1,0,0,0,3,3,1,3
12899,7,1,3,0,1,1,0,3,3,1,2
12900,6,0,5,1,0,0,0,3,3,1,2
12901,9,2,6,0,0,2,0,3,3,1,1
12902,1,1,0,0,2,2,0,3,3,1,2
12903,0,2,3,0,0,0,0,3,3,1,1
12904,0,2,5,0,0,0,0,3,3,1,1
12905,5,0,0,1,2,0,0,3,3,1,4
12906,5,0,0,1,2,0,0,3,3,1,4
12907,4,1,6,0,2,0,0,3,3,1,3
12908,9,2,6,0,0,0,0,3,3,1,2
12909,5,0,0,1,2,0,0,3,3,1,4
12910,0,2,6,0,2,0,0,3,3,1,2
12911,1,1,0,0,0,2,0,3,3,1,0
12912,9,1,6,1,2,0,0,3,3,1,1
12913,9,1,6,1,0,0,0,3,3,1,1
12914,8,2,3,1,2,0,0,3,3,1,1
12915,1,2,5,0,0,0,0,3,3,1,2
12916,1,1,0,1,2,0,0,3,3,1,2
12917,0,1,6,1,2,0,0,3,3,1,2
12918,7,0,3,1,2,0,0,3,3,1,2
12919,1,1,0,1,2,2,0,3,3,1,2
12920,1,1,2,0,0,2,0,3,3,1,2
12921,7,1,2,0,2,0,0,3,3,1,2
12922,0,2,3,0,2,0,0,3,3,1,1
12923,0,2,3,0,0,0,0,3,3,1,1
12924,0,2,3,0,0,0,0,3,3,1,1
12925,1,0,2,0,2,0,0,3,3,1,3
12926,0,2,3,0,0,0,0,3,3,1,1
12927,0,2,3,0,2,0,0,3,3,1,1
12928,7,2,3,0,2,0,1,3,3,1,2
12929,5,1,1,1,0,0,0,3,3,1,4
12930,2,1,6,0,2,0,0,3,3,1,1
12931,0,2,6,0,0,0,0,3,3,1,2
12932,2,1,3,0,0,0,0,3,3,1,1
12933,2,1,0,1,0,0,0,3,3,1,1
12934,0,2,5,0,0,0,0,3,3,1,1
12935,4,1,6,1,1,1,0,3,3,1,3
12936,1,2,2,0,2,2,0,3,3,1,1
12937,7,0,1,0,2,2,0,3,3,1,2
12938,2,1,5,0,0,0,0,3,3,1,1
12939,0,1,3,0,2,0,0,3,3,1,2
12940,2,2,2,1,2,0,0,3,3,1,2
12941,4,2,6,1,0,0,0,3,3,1,3
12942,2,1,5,0,2,0,0,3,3,1,1
12943,1,1,2,1,0,0,0,3,3,1,1
12944,9,0,5,0,2,0,0,3,3,1,3
12945,0,2,3,0,0,0,0,3,3,1,1
12946,1,1,2,0,2,0,0,3,3,1,2
12947,0,2,3,0,0,0,0,3,3,1,1
12948,4,2,6,0,2,2,0,3,3,1,1
12949,0,2,3,0,2,0,0,3,3,1,1
12950,1,0,2,0,0,0,0,3,3,1,3
12951,1,1,7,0,2,2,0,3,3,1,3
12952,1,1,7,0,2,0,1,3,3,1,3
12953,0,1,6,0,2,0,0,3,3,1,3
12954,0,1,3,0,0,2,0,3,3,1,1
12955,9,2,5,0,2,0,0,3,3,1,3
12956,1,2,2,0,0,2,0,3,3,1,2
12957,1,0,2,0,2,0,0,3,3,1,3
12958,5,0,3,1,2,0,0,3,3,1,4
12959,1,1,7,0,0,0,0,3,3,1,3
12960,9,1,5,0,2,0,0,3,3,1,1
12961,1,1,7,0,2,0,0,3,3,1,3
12962,1,1,7,0,0,2,0,3,3,1,3
12963,5,1,1,0,0,0,0,3,3,1,4
12964,0,2,3,0,2,2,0,3,3,1,3
12965,5,1,1,1,2,2,0,3,3,1,4
12966,0,2,3,0,0,0,0,3,3,1,1
12967,0,2,3,0,0,0,0,3,3,1,1
12968,0,2,3,0,2,2,0,3,3,1,1
12969,1,0,3,0,2,0,0,3,3,1,1
12970,1,1,2,1,1,1,0,3,3,1,2
12971,0,1,5,0,2,2,0,3,3,1,3
12972,1,1,5,0,0,0,0,3,3,1,2
12973,9,1,5,0,2,0,0,3,3,1,2
12974,4,1,6,1,0,2,0,3,3,1,3
12975,7,1,3,0,2,0,0,3,3,1,1
12976,1,1,2,0,0,0,0,3,3,1,3
12977,1,1,0,1,1,1,0,3,3,1,2
12978,1,0,3,0,2,2,0,3,3,1,1
12979,5,1,5,1,0,2,0,3,3,1,4
12980,1,1,1,0,2,0,0,3,3,1,1
12981,0,1,6,0,2,2,0,3,3,1,2
12982,0,2,6,0,2,0,0,3,3,1,2
12983,1,1,2,0,0,0,0,3,3,1,1
12984,9,1,5,0,0,0,0,3,3,1,1
12985,1,2,2,0,2,2,1,3,3,1,2
12986,9,1,5,0,2,0,0,3,3,1,1
12987,0,2,5,0,0,2,0,3,3,1,1
12988,4,1,6,0,2,0,1,3,3,1,3
12989,1,1,2,1,0,0,0,3,3,1,2
12990,7,1,1,1,2,0,0,3,3,1,4
12991,7,0,3,1,2,0,0,3,3,1,3
12992,7,1,3,0,0,2,0,3,3,1,2
12993,0,0,6,1,0,0,0,3,3,1,4
12994,1,2,2,0,0,0,1,3,3,1,2
12995,2,1,2,0,0,0,0,3,3,1,2
12996,1,2,0,0,2,2,0,3,3,1,1
12997,1,1,1,0,0,0,1,3,3,1,2
12998,3,1,0,1,0,0,0,3,3,1,4
12999,7,1,3,0,0,0,0,3,3,1,1
13000,7,1,3,0,0,0,0,3,3,1,1
13001,9,2,5,0,0,0,0,3,3,1,2
13002,4,2,6,0,0,0,0,3,3,1,1
13003,7,1,3,0,2,0,1,3,3,1,1
13004,7,1,3,0,0,0,0,3,3,1,1
13005,7,1,3,0,0,0,0,3,3,1,1
13006,7,1,3,0,2,0,0,3,3,1,1
13007,0,1,6,0,2,0,0,3,3,1,3
13008,6,1,6,0,2,0,0,3,3,1,2
13009,0,1,0,1,2,0,0,3,3,1,4
13010,1,2,2,0,2,0,0,3,3,1,2
13011,1,0,3,0,2,0,0,3,3,1,3
13012,9,2,6,0,0,0,0,3,3,1,2
13013,9,1,5,1,2,0,0,3,3,1,3
13014,7,1,3,0,2,0,0,3,3,1,1
13015,1,2,0,0,2,0,0,3,3,1,2
13016,0,2,5,0,2,0,0,3,3,1,1
13017,2,1,2,0,1,1,0,3,3,1,2
13018,1,2,2,0,2,0,0,3,3,1,2
13019,7,1,3,0,0,2,0,3,3,1,1
13020,7,1,3,0,0,0,0,3,3,1,1
13021,7,1,3,0,2,0,0,3,3,1,1
13022,1,2,5,1,1,1,0,3,3,1,1
13023,0,1,6,0,2,0,0,3,3,1,2
13024,0,2,3,0,0,0,0,3,3,1,2
13025,1,2,2,0,0,0,1,3,3,1,2
13026,0,0,6,1,2,2,0,3,3,1,4
13027,7,1,3,0,2,0,0,3,3,1,1
13028,0,2,5,0,2,2,0,3,3,1,1
13029,1,1,2,1,2,0,0,3,3,1,1
13030,7,2,3,0,0,0,0,3,3,1,1
13031,0,2,2,0,2,2,0,3,3,1,1
13032,0,1,6,0,2,2,1,3,3,1,1
13033,9,0,5,0,2,0,1,3,3,1,3
13034,7,1,3,0,1,1,0,3,3,1,1
13035,1,2,0,0,2,0,1,3,3,1,2
13036,0,1,3,0,0,2,1,3,3,1,1
13037,7,1,3,0,2,0,0,3,3,1,1
13038,0,2,6,0,2,0,0,3,3,1,1
13039,2,1,6,1,2,2,1,3,3,1,3
13040,1,0,2,1,0,0,0,3,3,1,3
13041,7,0,3,0,2,0,0,3,3,1,3
13042,7,1,3,0,2,0,0,3,3,1,2
13043,9,2,3,0,0,0,1,3,3,1,1
13044,0,2,3,0,0,0,0,3,3,1,2
13045,0,1,6,0,0,0,0,3,3,1,3
13046,9,2,5,0,0,0,0,3,3,1,1
13047,4,2,7,0,0,0,0,3,3,1,2
13048,9,1,5,0,2,0,1,3,3,1,2
13049,1,1,2,1,0,0,0,3,3,1,2
13050,5,1,1,1,2,0,1,3,3,1,4
13051,1,1,1,1,2,0,0,3,3,1,2
13052,4,1,3,0,2,0,0,3,3,1,3
13053,2,2,2,0,2,0,0,3,3,1,2
13054,1,1,1,1,0,0,0,3,3,1,3
13055,0,1,6,0,0,0,0,3,3,1,2
13056,1,0,2,0,2,0,0,3,3,1,3
13057,0,2,3,0,2,0,0,3,3,1,1
13058,9,1,5,0,2,0,0,3,3,1,1
13059,1,1,2,1,2,0,0,3,3,1,2
13060,7,0,3,0,2,0,0,3,3,1,2
13061,0,2,3,0,2,0,0,3,3,1,1
13062,7,1,3,0,2,2,1,3,3,1,1
13063,9,2,6,0,0,0,0,3,3,1,2
13064,7,1,3,0,2,0,0,3,3,1,1
13065,6,2,5,0,2,0,0,3,3,1,1
13066,1,1,1,0,2,2,0,3,3,1,1
13067,7,1,3,0,0,0,1,3,3,1,1
13068,9,2,5,0,2,0,0,3,3,1,1
13069,9,1,7,0,2,0,1,3,3,1,1
13070,8,2,3,1,0,0,0,3,3,1,1
13071,0,2,3,0,0,2,1,3,3,1,2
13072,9,1,5,0,2,0,0,3,3,1,3
13073,1,1,2,1,2,0,0,3,3,1,1
13074,9,2,5,0,0,0,0,3,3,1,1
13075,2,1,7,1,2,0,0,3,3,1,3
13076,8,2,3,1,0,0,0,3,3,1,1
13077,1,2,0,0,0,0,1,3,3,1,1
13078,7,2,3,0,0,0,0,3,3,1,2
13079,0,1,3,0,2,0,0,3,3,1,4
13080,7,2,3,0,0,0,0,3,3,1,2
13081,7,2,3,0,0,0,0,3,3,1,2
13082,9,0,2,0,2,0,0,3,3,1,3
13083,10,0,5,0,2,0,0,3,3,1,4
13084,8,2,3,1,0,0,0,3,3,1,1
13085,9,0,5,0,0,0,0,3,3,1,4
13086,0,1,6,0,2,0,0,3,3,1,2
13087,2,1,2,1,2,0,1,3,3,1,2
13088,0,2,5,0,0,0,0,3,3,1,2
13089,7,1,3,0,0,0,0,3,3,1,1
13090,9,2,6,0,0,0,0,3,3,1,1
13091,0,0,6,1,0,0,0,3,3,1,4
13092,0,1,2,0,0,0,1,3,3,1,2
13093,4,1,6,1,2,2,0,3,3,1,2
13094,1,2,0,1,0,0,0,3,3,1,2
13095,0,2,2,0,0,0,1,3,3,1,1
13096,0,1,6,0,2,2,0,3,4,1,2
13097,9,2,5,0,2,0,0,3,4,1,1
13098,0,1,6,0,2,0,0,3,4,1,2
13099,0,2,3,0,2,0,0,3,4,1,1
13100,0,2,3,0,1,1,0,3,4,1,1
13101,9,1,5,0,2,0,0,3,4,1,3
13102,1,1,2,0,2,0,0,3,4,1,2
13103,1,1,7,0,2,0,0,3,4,1,2
13104,0,1,3,0,2,0,0,3,4,1,2
13105,1,1,2,0,2,0,0,3,4,1,2
13106,6,2,6,0,0,0,0,3,4,1,2
13107,0,1,3,0,0,0,0,3,4,1,2
13108,9,1,5,0,0,0,0,3,4,1,3
13109,5,0,6,1,1,1,0,3,4,1,4
13110,9,0,2,1,0,0,0,3,4,1,3
13111,5,1,5,0,2,0,0,3,4,1,4
13112,1,1,7,0,0,0,0,3,4,1,2
13113,2,1,2,0,2,0,0,3,4,1,3
13114,9,0,6,0,2,0,0,3,4,1,1
13115,9,0,6,0,0,0,0,3,4,1,1
13116,9,0,6,0,0,0,0,3,4,1,1
13117,7,1,3,0,0,0,1,3,4,1,4
13118,7,1,3,0,0,0,0,3,4,1,4
13119,4,2,6,0,2,0,0,3,4,1,2
13120,0,2,3,0,2,0,0,3,4,1,1
13121,4,1,6,0,0,0,0,3,4,1,2
13122,1,0,2,0,2,0,0,3,4,1,2
13123,0,1,3,0,0,0,0,3,4,1,1
13124,5,1,0,1,2,2,0,3,4,1,4
13125,7,2,3,1,2,0,0,3,4,1,2
13126,0,2,6,1,2,0,0,3,4,1,2
13127,9,2,6,0,2,0,0,3,4,1,1
13128,1,1,2,0,2,0,0,3,4,1,1
13129,0,1,6,1,0,0,0,3,4,1,4
13130,0,1,6,0,2,2,0,3,4,1,4
13131,7,1,2,0,2,0,0,3,4,1,2
13132,9,1,5,0,2,2,0,3,4,1,2
13133,1,1,1,0,2,0,0,3,4,1,4
13134,7,1,2,0,0,0,0,3,4,1,2
13135,1,1,3,0,2,0,1,3,4,1,1
13136,9,2,6,0,2,2,0,3,4,1,1
13137,6,2,6,0,2,0,0,3,4,1,2
13138,0,1,6,0,2,0,0,3,4,1,4
13139,3,1,0,0,2,0,0,3,4,1,3
13140,1,1,0,1,2,0,0,3,4,1,4
13141,3,1,0,0,2,0,0,3,4,1,3
13142,3,1,0,0,0,0,0,3,4,1,3
13143,7,1,2,1,2,0,0,3,4,1,2
13144,3,1,0,0,2,0,0,3,4,1,3
13145,3,1,0,0,2,0,0,3,4,1,3
13146,3,1,0,0,2,0,0,3,4,1,3
13147,1,1,0,1,2,0,0,3,4,1,3
13148,0,2,3,0,0,0,0,3,4,1,2
13149,3,1,0,0,0,0,0,3,4,1,3
13150,1,1,0,0,2,0,0,3,4,1,3
13151,3,1,0,0,2,0,0,3,4,1,3
13152,1,1,0,0,2,0,0,3,4,1,3
13153,4,1,6,0,2,0,0,3,4,1,4
13154,0,0,3,0,2,0,0,3,4,1,2
13155,6,1,6,0,2,0,0,3,4,1,2
13156,0,1,6,0,2,0,0,3,4,1,2
13157,4,1,6,0,2,0,0,3,4,1,4
13158,4,1,6,0,2,0,0,3,4,1,4
13159,4,1,6,0,0,0,0,3,4,1,2
13160,3,1,0,0,0,2,0,3,4,1,3
13161,4,1,6,0,2,0,0,3,4,1,4
13162,1,0,2,0,2,0,1,3,4,1,4
13163,4,1,6,0,0,2,0,3,4,1,4
13164,7,2,5,0,2,0,0,3,4,1,1
13165,1,1,2,0,0,2,0,3,4,1,2
13166,4,1,6,0,0,0,0,3,4,1,4
13167,7,2,5,0,2,0,0,3,4,1,1
13168,0,1,6,0,0,2,0,3,4,1,2
13169,7,2,5,0,2,0,0,3,4,1,1
13170,7,2,5,0,2,0,0,3,4,1,1
13171,1,1,0,0,0,0,0,3,4,1,3
13172,7,2,5,0,2,0,0,3,4,1,1
13173,10,1,1,1,2,0,0,3,4,1,1
13174,10,1,1,1,0,0,0,3,4,1,1
13175,7,2,3,0,2,0,0,3,4,1,1
13176,0,1,6,0,2,0,0,3,4,1,2
13177,9,1,5,0,2,0,0,3,4,1,2
13178,1,1,2,0,2,0,0,3,4,1,2
13179,9,2,6,0,2,2,0,3,4,1,3
13180,1,1,1,0,0,0,0,3,4,1,3
13181,0,1,3,0,2,0,0,3,4,1,1
13182,0,2,3,0,2,0,0,3,4,1,2
13183,0,2,3,0,0,0,0,3,4,1,2
13184,0,2,3,0,2,0,0,3,4,1,2
13185,9,1,5,0,2,0,0,3,4,1,2
13186,9,1,3,0,2,0,0,3,4,1,3
13187,2,1,6,0,2,0,1,3,4,1,3
13188,1,1,2,0,2,0,0,3,4,1,2
13189,1,1,2,0,1,1,0,3,4,1,1
13190,7,2,3,0,1,1,0,3,4,1,1
13191,4,1,6,0,2,0,0,3,4,1,4
13192,1,0,2,0,0,0,0,3,4,1,4
13193,1,1,1,0,2,0,1,3,4,1,2
13194,0,2,6,0,0,0,0,3,4,1,1
13195,9,1,6,1,2,2,0,3,4,1,4
13196,1,1,1,0,0,0,0,3,4,1,2
13197,1,0,2,0,2,0,0,3,4,1,2
13198,9,1,6,1,2,2,0,3,4,1,4
13199,0,2,6,0,2,2,0,3,4,1,1
13200,9,1,6,1,2,0,0,3,4,1,4
13201,0,2,6,0,0,0,0,3,4,1,1
13202,1,1,0,1,2,0,0,3,4,1,2
13203,1,1,0,1,0,2,0,3,4,1,2
13204,1,1,0,1,2,0,0,3,4,1,2
13205,7,1,2,1,2,0,1,3,4,1,2
13206,7,2,3,0,2,0,0,3,4,1,1
13207,1,1,0,1,0,0,0,3,4,1,2
13208,4,2,6,0,2,2,0,3,4,1,2
