MSSubClass,LotFrontage,LotArea,Street,LotConfig,Condition1,YearBuilt,RoofStyle,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,Heating,HeatingQC,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,OpenPorchSF,YrSold,SalePrice
old_new,71,7064,Pave,Inside,Norm,1977,Gable,TA,CBlock,TA,TA,No,980,GasA,TA,3,1,TA,6,Typ,0,Detchd,0,2009,135000
story_new,NA,2117,Pave,Inside,Norm,2000,Gable,TA,PConc,Gd,TA,No,756,GasA,Ex,2,1,Gd,4,Typ,1,Detchd,32,2007,168500
story_new,80,10400,Pave,Inside,Norm,1972,Gable,TA,CBlock,TA,TA,No,732,GasA,Gd,4,1,TA,8,Min2,1,Attchd,0,2006,165150
old_new,87,10000,Pave,Corner,Norm,1962,Hip,TA,CBlock,TA,TA,No,1116,GasA,TA,3,1,TA,5,Typ,0,Attchd,0,2010,160000
old_new,NA,12342,Pave,Inside,Norm,1960,Hip,TA,CBlock,TA,TA,No,978,GasA,TA,3,1,TA,6,Min1,1,Attchd,0,2007,139900
split,80,9600,Pave,Inside,Norm,1955,Gable,TA,CBlock,TA,TA,Av,1156,GasA,Ex,3,1,TA,7,Typ,2,Basment,0,2010,153000
story_new,70,11606,Pave,Inside,Norm,1969,Gable,TA,PConc,Gd,TA,Av,1040,GasA,TA,5,1,Fa,9,Typ,2,Attchd,0,2007,135000
split,82,9020,Pave,Corner,Feedr,1964,Gable,TA,CBlock,TA,TA,Gd,1248,GasA,TA,3,1,TA,6,Typ,0,Attchd,0,2008,168500
story_old,50,9000,Pave,Corner,Artery,1880,Gable,TA,BrkTil,Fa,Fa,No,636,GasA,TA,3,1,Ex,8,Typ,0,Detchd,0,2006,124000
old_new,34,4590,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,Gd,Mn,1554,GasA,Ex,2,1,Gd,6,Typ,1,Attchd,73,2007,209500
old_new,85,11900,Pave,Inside,Norm,1977,Hip,Gd,CBlock,TA,TA,No,1386,GasA,TA,3,1,TA,6,Typ,1,Attchd,0,2009,82500
old_new,80,9250,Pave,Corner,Norm,1954,Gable,TA,CBlock,TA,TA,No,1056,GasA,TA,3,1,TA,6,Typ,0,Attchd,0,2007,139400
duplex,64,6979,Pave,Inside,Norm,1980,Gable,TA,CBlock,TA,TA,No,1056,GasA,Gd,0,2,TA,4,Typ,0,Detchd,56,2010,144000
duplex,60,10896,Pave,Inside,Feedr,1914,Hip,TA,CBlock,TA,Fa,No,1440,GasA,Ex,8,2,Fa,14,Typ,0,NA,110,2007,200000
old_old,51,6120,Pave,Inside,Norm,1936,Gable,Fa,BrkTil,TA,Fa,No,264,Grav,Fa,1,1,Fa,4,Maj1,1,NA,0,2009,60000
duplex,50,6000,Pave,Inside,Norm,1954,Gable,TA,CBlock,TA,TA,No,811,GasA,TA,3,2,Gd,7,Typ,0,BuiltIn,0,2009,93000
old_old,67,8777,Pave,Inside,Feedr,1910,Gable,TA,CBlock,Fa,TA,No,796,GasA,Gd,2,1,TA,4,Typ,0,NA,0,2008,85000
old_new,53,3982,Pave,Inside,Norm,2006,Hip,TA,PConc,Gd,Gd,Av,1520,GasA,Ex,1,1,Ex,7,Typ,1,Attchd,0,2006,264561
old_new,62,12677,Pave,Inside,Norm,2003,Hip,TA,PConc,Ex,TA,Gd,1518,GasA,Ex,1,1,Ex,6,Typ,1,Attchd,140,2008,274000
story_new,NA,7050,Pave,Inside,Norm,2001,Gable,TA,PConc,Gd,TA,No,1057,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,235,2007,226000
split,75,13860,Pave,Inside,Norm,1972,Gable,TA,CBlock,Gd,TA,Gd,1952,GasA,Gd,4,1,Ex,9,Typ,3,Attchd,111,2009,345000
story_new,80,10793,Pave,Inside,RRAn,1969,Mansard,TA,CBlock,TA,TA,No,780,GasA,Ex,4,1,TA,7,Min1,0,Attchd,0,2007,152000
old_new,85,9187,Pave,Inside,Norm,2009,Gable,TA,PConc,Ex,TA,Mn,1766,GasA,Ex,2,1,Ex,7,Typ,1,Attchd,130,2009,370878
old_new,NA,10530,Pave,Corner,Norm,1971,Hip,TA,CBlock,TA,TA,No,981,GasA,TA,3,1,TA,5,Typ,0,Detchd,312,2007,143250
old_new,60,7200,Pave,Inside,Norm,1950,Hip,TA,CBlock,NA,NA,NA,0,GasA,Gd,3,1,TA,7,Min1,0,Detchd,27,2008,98300
old_new,85,10452,Pave,Inside,Norm,1953,Hip,TA,CBlock,TA,TA,Mn,1094,GasA,Ex,3,1,TA,5,Typ,2,Attchd,0,2008,155000
story_new,70,7700,Pave,Inside,PosN,1966,Gable,TA,CBlock,TA,TA,No,756,GasA,TA,4,1,TA,7,Typ,1,Attchd,124,2010,155000
split,21,1936,Pave,Inside,Norm,1970,Gable,TA,CBlock,Gd,TA,Av,630,GasA,Gd,1,1,TA,3,Typ,0,NA,0,2007,84500
story_new,65,8125,Pave,Inside,Norm,2007,Gable,TA,PConc,Gd,TA,No,813,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,0,2008,205950
story_old,60,9084,Pave,Inside,Artery,1940,Gable,TA,CBlock,TA,TA,Mn,755,GasA,TA,4,1,TA,7,Typ,1,Detchd,0,2009,108000
story_new,70,8750,Pave,Inside,Norm,1996,Gable,TA,PConc,Gd,TA,No,880,GasA,Ex,2,1,Gd,7,Typ,1,Attchd,120,2009,191000
story_finished_attic,60,10320,Pave,Inside,Norm,1906,Gable,TA,CBlock,TA,TA,No,756,GasA,Ex,3,1,TA,7,Typ,0,Detchd,0,2008,135000
old_new,91,10437,Pave,Inside,Norm,1995,Hip,Gd,PConc,Gd,TA,Gd,2109,GasA,Ex,2,1,Gd,7,Typ,1,Attchd,46,2008,350000
story_new,21,1680,Pave,Inside,Norm,1971,Gable,TA,CBlock,TA,TA,No,525,GasA,TA,3,1,TA,6,Typ,0,Detchd,0,2010,88000
old_new,72,10007,Pave,Inside,Norm,1959,Gable,TA,CBlock,TA,TA,No,1053,GasA,Ex,3,1,Gd,5,Typ,0,Attchd,0,2008,145500
story_old,60,7200,Pave,Inside,Norm,1931,Gable,Fa,BrkTil,Gd,TA,No,776,GasA,TA,3,1,TA,6,Typ,1,Attchd,0,2008,149000
story_finished_attic,78,17503,Pave,Inside,Artery,1948,Gable,TA,CBlock,TA,TA,No,912,GasA,TA,3,1,TA,6,Typ,1,Attchd,0,2010,97500
old_new,75,9937,Pave,Corner,Norm,1964,Hip,Gd,PConc,TA,TA,No,1486,GasA,Ex,3,1,TA,7,Typ,0,Detchd,0,2009,167000
story_new,NA,12384,Pave,CulDSac,Norm,1976,Gable,TA,CBlock,Gd,TA,No,793,GasA,TA,3,1,TA,7,Typ,1,Attchd,113,2007,197900
story_new,52,46589,Pave,CulDSac,Norm,1994,Hip,TA,PConc,Gd,Gd,No,1629,GasA,Ex,4,1,Gd,8,Typ,1,Attchd,76,2009,402000
old_new,120,13560,Pave,Corner,Norm,1968,Hip,TA,CBlock,Fa,Fa,No,1392,GasA,Gd,2,1,TA,5,Maj2,2,Attchd,0,2009,110000
split,90,10012,Pave,Inside,Norm,1972,Gable,TA,CBlock,Gd,TA,Av,1138,GasA,TA,3,1,TA,6,Typ,0,Detchd,0,2008,137500
old_new,49,20896,Pave,CulDSac,RRAn,2005,Gable,TA,PConc,Ex,TA,Mn,2077,GasA,Ex,1,1,Ex,8,Typ,1,Attchd,267,2006,423000
story_new,106,11194,Pave,Corner,Norm,2000,Gable,TA,PConc,Gd,TA,No,1406,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,124,2006,230500
story_new,NA,18450,Pave,Inside,Norm,1965,Flat,Gd,CBlock,Gd,TA,No,1021,GasA,TA,3,1,TA,7,Sev,1,CarPort,265,2007,129000
old_new,65,8125,Pave,Inside,Norm,1994,Gable,TA,PConc,Gd,TA,No,1408,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,42,2008,193500
old_new,NA,14175,Pave,Corner,Norm,1956,Gable,TA,CBlock,TA,TA,No,1188,GasA,Gd,3,1,TA,6,Min2,1,Detchd,0,2006,168000
old_old,80,11600,Pave,Inside,Norm,1922,Gable,TA,BrkTil,Fa,TA,No,700,GasA,Ex,2,1,Fa,5,Typ,1,Detchd,0,2006,137500
story_new,64,8633,Pave,FR2,Norm,2005,Gable,TA,PConc,Gd,TA,No,738,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,35,2009,173500
story_old,54,6629,Pave,Inside,Artery,1925,Gambrel,Gd,BrkTil,TA,TA,No,672,GasA,TA,3,1,TA,6,Typ,0,Detchd,0,2009,103600
old_new,NA,11250,Pave,Inside,Norm,1977,Gable,TA,CBlock,Gd,TA,No,1208,GasA,TA,3,1,TA,6,Typ,1,Attchd,42,2006,165000
old_new,110,14442,Pave,Inside,Norm,1957,Hip,TA,PConc,TA,TA,No,1477,GasA,Ex,3,1,Gd,7,Typ,2,Attchd,87,2007,257500
old_new,80,9200,Pave,Inside,Norm,1965,Gable,TA,CBlock,TA,TA,No,1136,GasA,TA,3,1,TA,5,Typ,1,Attchd,0,2008,140000
story_new,24,2289,Pave,Inside,Norm,1978,Gable,TA,CBlock,TA,TA,No,855,GasA,TA,3,1,TA,7,Typ,1,Attchd,0,2009,148500
story_old,60,9600,Pave,Inside,Norm,1900,Gable,TA,BrkTil,TA,Fa,No,1095,GasW,Fa,4,2,TA,8,Min2,0,2Types,0,2006,87000
old_old,52,9022,Pave,Inside,Norm,1924,Gable,TA,BrkTil,TA,TA,No,768,GasA,Ex,2,1,Gd,5,Typ,0,Detchd,0,2009,109500
old_new,80,11844,Pave,Inside,Norm,2008,Hip,TA,PConc,Ex,TA,Mn,2046,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,82,2009,372500
old_new,NA,9945,Pave,Inside,Norm,1961,Hip,TA,CBlock,TA,TA,No,988,GasA,TA,3,1,TA,5,Typ,0,Detchd,0,2007,128500
old_new,50,8012,Pave,Inside,Norm,1980,Gable,TA,CBlock,Gd,TA,No,923,GasA,TA,2,1,TA,5,Typ,1,Attchd,0,2010,143000
story_finished_attic,55,4500,Pave,Inside,Norm,1932,Gable,TA,BrkTil,TA,TA,No,793,GasA,Ex,3,1,TA,6,Typ,0,Detchd,0,2009,159434
old_new,NA,2887,Pave,Inside,Norm,1996,Gable,TA,PConc,Gd,TA,Mn,1291,GasA,Ex,2,1,Gd,6,Typ,1,Attchd,0,2008,173000
old_new,90,11248,Pave,Corner,Norm,2002,Hip,TA,PConc,Gd,TA,Av,1626,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,45,2007,285000
story_new,58,16770,Pave,CulDSac,Norm,1998,Gable,TA,PConc,Gd,TA,No,1195,GasA,Gd,4,1,TA,7,Typ,0,Attchd,81,2010,221000
story_new,NA,5062,Pave,CulDSac,Norm,1984,Gable,TA,CBlock,Gd,TA,Mn,1190,GasA,Gd,3,1,Gd,6,Min1,1,Attchd,0,2007,207500
story_new,84,10207,Pave,Inside,Norm,2007,Gable,TA,PConc,Gd,TA,No,874,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,105,2007,227875
story_new,NA,5105,Pave,FR2,Norm,2004,Gable,TA,PConc,Gd,TA,No,551,GasA,Ex,2,1,Gd,4,Typ,0,Detchd,60,2007,148800
old_new,60,8089,Pave,Inside,Norm,2007,Gable,TA,PConc,Gd,TA,Av,1419,GasA,Ex,2,1,Gd,7,Typ,1,Attchd,0,2007,392000
old_new,61,7577,Pave,Corner,Norm,2005,Gable,TA,PConc,Gd,TA,Av,1362,GasA,Ex,2,1,Gd,6,Typ,1,Attchd,28,2007,194700
old_new,NA,4426,Pave,Inside,Norm,2004,Gable,TA,PConc,Gd,TA,Gd,848,GasA,Ex,1,1,Gd,3,Typ,1,Attchd,0,2008,141000
story_new,104,21535,Pave,Corner,Norm,1994,Gable,TA,PConc,Ex,TA,Gd,2444,GasA,Ex,4,1,Ex,10,Typ,2,Attchd,50,2007,755000
story_new,42,26178,Pave,Inside,Norm,1989,Hip,TA,PConc,Gd,TA,Gd,1210,GasA,Ex,4,1,Gd,9,Typ,2,Attchd,27,2006,335000
old_old,60,5400,Pave,Corner,Norm,1921,Gable,TA,BrkTil,TA,TA,No,1073,GasA,Ex,2,1,TA,4,Typ,0,Detchd,0,2006,108480
story_finished_attic,51,6120,Pave,Corner,Norm,1936,Gable,Fa,BrkTil,TA,TA,No,927,GasA,TA,3,1,TA,5,Typ,0,Detchd,0,2009,141500
old_new,54,13811,Pave,Inside,Norm,1987,Gable,TA,CBlock,Gd,Gd,No,1112,GasA,Gd,2,1,Gd,5,Typ,1,Attchd,0,2006,176000
old_old,50,6000,Pave,Inside,Norm,1921,Gable,TA,CBlock,TA,TA,No,616,GasA,Gd,2,1,TA,4,Typ,0,Detchd,0,2006,89000
old_new,57,6420,Pave,Inside,Norm,1952,Gable,TA,PConc,Ex,Gd,Mn,980,GasA,Fa,2,1,TA,6,Typ,0,Detchd,0,2006,123500
old_new,65,8450,Pave,Inside,RRAe,1965,Gable,Gd,CBlock,TA,TA,No,894,GasA,Ex,3,1,TA,5,Typ,1,Detchd,144,2010,138500
old_new,59,4282,Pave,Inside,Norm,2004,Gable,TA,PConc,Gd,TA,Mn,1391,GasA,Ex,2,1,Gd,5,Typ,0,Attchd,158,2008,196000
old_new,85,14331,Pave,Inside,Norm,2002,Hip,TA,PConc,Ex,TA,Gd,1800,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,78,2006,312500
old_new,80,9600,Pave,Inside,Norm,1969,Hip,TA,CBlock,TA,TA,No,1164,GasA,TA,3,1,TA,6,Typ,0,Attchd,0,2006,140000
story_new,82,12438,Pave,Inside,Norm,2006,Hip,TA,PConc,Ex,Gd,No,1234,GasA,Ex,4,1,Ex,10,Typ,1,BuiltIn,100,2006,361919
duplex,76,7630,Pave,Inside,Feedr,1900,Gable,Gd,BrkTil,Gd,TA,No,360,GasA,Gd,4,2,Gd,8,Typ,1,Detchd,0,2010,140000
old_new,70,8400,Pave,Inside,Norm,2004,Gable,TA,PConc,Gd,TA,Av,1473,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,35,2010,213000
duplex,70,5600,Pave,Inside,Norm,1930,Hip,Fa,Slab,NA,NA,NA,0,GasA,Fa,3,2,Fa,7,Mod,0,NA,0,2010,55000
old_new,NA,115149,Pave,CulDSac,Norm,1971,Gable,TA,CBlock,Gd,TA,Gd,1643,GasA,TA,2,1,Gd,5,Typ,2,Attchd,48,2007,302000
old_new,48,6240,Pave,Inside,Norm,2006,Hip,TA,PConc,Gd,TA,No,1324,GasA,Ex,2,1,Gd,6,Typ,1,Attchd,38,2009,254000
story_new,65,9018,Pave,Inside,Norm,2007,Hip,TA,PConc,Gd,TA,Av,728,GasA,Ex,3,1,Gd,8,Typ,1,Attchd,24,2007,179540
old_new,NA,7162,Pave,Inside,Norm,1966,Gable,TA,PConc,TA,TA,No,876,GasA,TA,3,1,TA,6,Typ,0,Attchd,0,2008,109900
old_old,56,4130,Pave,Inside,Norm,1935,Gable,TA,CBlock,TA,TA,No,270,GasA,Gd,2,1,TA,5,Maj2,0,NA,0,2008,52000
story_finished_attic,66,8712,Pave,Inside,Norm,1900,Gable,TA,Stone,TA,TA,Mn,859,GasA,Gd,2,1,TA,7,Typ,0,Detchd,0,2010,102776
old_new,40,4671,Pave,Inside,Norm,1988,Gable,TA,PConc,Gd,TA,Mn,1228,GasA,Gd,2,1,Gd,5,Typ,1,Attchd,120,2008,189000
duplex,60,9873,Pave,Inside,RRAn,1970,Gable,TA,CBlock,TA,TA,Av,960,GasW,TA,3,1,TA,6,Typ,0,Detchd,288,2006,129000
story_new,NA,13517,Pave,CulDSac,RRAe,1976,Gable,TA,CBlock,TA,TA,No,725,GasA,Ex,3,1,Gd,6,Typ,0,Attchd,44,2010,130500
old_new,78,10140,Pave,Inside,Norm,1974,Hip,TA,CBlock,Gd,TA,No,1064,GasA,TA,3,1,TA,7,Typ,1,Attchd,0,2009,165000
story_old,60,10800,Pave,Inside,Norm,1890,Gable,Gd,BrkTil,TA,TA,No,718,GasA,Ex,3,1,TA,8,Typ,0,Detchd,48,2007,159500
old_new,80,10000,Pave,Inside,Norm,1973,Gable,TA,CBlock,Gd,TA,No,1176,GasA,Gd,3,1,Gd,5,Typ,1,Attchd,0,2008,157000
story_new,96,10542,Pave,Inside,Norm,1993,Hip,TA,PConc,Gd,TA,Gd,1311,GasA,Ex,3,1,Gd,9,Typ,1,Attchd,154,2008,341000
old_new,69,9920,Pave,Inside,Norm,1969,Gable,TA,CBlock,Gd,TA,Gd,971,GasA,TA,3,1,TA,5,Typ,1,Attchd,0,2006,128500
old_new,NA,6563,Pave,CulDSac,Norm,1985,Gable,TA,PConc,Gd,TA,Gd,1742,GasA,TA,2,1,Gd,5,Typ,1,Attchd,28,2006,275000
old_new,NA,4426,Pave,Inside,Norm,2004,Gable,TA,PConc,Gd,TA,Av,848,GasA,Ex,1,1,Gd,3,Typ,0,Attchd,0,2010,143000
old_new,70,8120,Pave,Inside,Norm,1970,Gable,Gd,CBlock,TA,TA,No,864,GasA,Ex,3,1,TA,5,Typ,0,Detchd,0,2009,124500
story_finished_attic,60,8172,Pave,Inside,Norm,1954,Gable,TA,PConc,TA,TA,No,941,GasA,Ex,4,1,TA,7,Typ,0,Detchd,0,2008,135000
old_new,86,13286,Pave,Inside,Norm,2007,Hip,TA,PConc,Ex,TA,No,1698,GasA,Ex,3,1,Ex,8,Typ,1,Attchd,64,2009,320000
old_new,60,6960,Pave,Inside,Norm,1970,Gable,TA,CBlock,TA,TA,No,864,GasA,TA,3,1,Gd,5,Typ,0,Detchd,0,2009,120500
old_new,NA,21695,Pave,Corner,Norm,1988,Hip,Gd,CBlock,Gd,TA,No,880,GasA,Ex,3,1,Gd,5,Typ,1,Attchd,44,2009,222000
old_new,64,7314,Pave,Inside,Norm,2007,Gable,TA,PConc,Gd,TA,Av,1232,GasA,Ex,2,1,Gd,6,Typ,0,Attchd,0,2009,194500
duplex,85,11475,Pave,Corner,Norm,1958,Gable,TA,CBlock,TA,TA,No,1584,GasA,TA,4,2,TA,9,Typ,0,Detchd,25,2009,110000
old_old,52,6240,Pave,Inside,Norm,1925,Gable,TA,CBlock,TA,TA,No,780,GasA,TA,2,1,TA,5,Typ,0,Detchd,23,2009,103000
old_new,39,5389,Pave,Inside,Norm,1995,Gable,TA,PConc,Gd,TA,No,1595,GasA,Ex,2,1,Gd,5,Typ,1,Attchd,152,2010,236500
split,73,9590,Pave,Corner,Norm,2003,Gable,TA,PConc,Ex,TA,Av,868,GasA,Ex,3,1,Gd,6,Typ,1,Attchd,22,2007,187500
story_new,75,11404,Pave,Inside,Norm,1998,Gable,TA,PConc,Gd,TA,Av,1153,GasA,Ex,3,1,Gd,8,Typ,1,Attchd,84,2008,222500
old_new,80,10000,Pave,Corner,Feedr,1961,Hip,TA,CBlock,TA,TA,No,864,GasA,Ex,3,1,TA,6,Typ,1,Attchd,0,2009,131400
old_new,NA,8978,Pave,Corner,Norm,1968,Gable,TA,PConc,TA,TA,No,948,GasA,TA,3,1,TA,6,Typ,0,Attchd,0,2007,108000
story_old,60,10800,Pave,Inside,Norm,1914,Gable,TA,BrkTil,Gd,TA,Mn,880,GasW,Fa,2,1,TA,6,Typ,2,Detchd,341,2006,163000
duplex,60,8544,Pave,Inside,Norm,1950,Gable,TA,CBlock,NA,NA,NA,0,GasA,Gd,2,2,TA,6,Typ,0,Detchd,0,2006,93500
story_new,72,10463,Pave,CulDSac,Norm,2005,Gable,TA,PConc,Gd,TA,No,893,GasA,Ex,3,1,Gd,8,Typ,1,Attchd,116,2006,239900
duplex,60,10800,Pave,Inside,Norm,1987,Gable,TA,CBlock,Gd,Gd,Gd,1200,GasA,TA,3,1,TA,5,Typ,0,NA,0,2009,179000
story_new,65,9313,Pave,Inside,Norm,2004,Gable,TA,PConc,Gd,TA,No,864,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,56,2009,190000
story_old,60,9600,Pave,Inside,Norm,1910,Gable,Gd,BrkTil,Fa,Fa,No,264,GasA,Ex,2,1,TA,7,Typ,0,Detchd,0,2007,132000
old_new,65,6768,Pave,Inside,Feedr,1961,Hip,Gd,CBlock,TA,TA,Mn,912,GasA,Gd,3,1,Gd,5,Typ,0,Detchd,0,2008,142000
old_new,65,8450,Pave,Inside,Norm,2000,Gable,TA,PConc,Gd,TA,No,1349,GasA,Ex,3,1,TA,6,Typ,0,Attchd,55,2007,179000
split,70,12886,Pave,Inside,Norm,1963,Gable,TA,CBlock,Gd,TA,Av,520,GasA,Ex,3,1,TA,6,Min2,1,Attchd,0,2009,175000
old_new,41,5395,Pave,Inside,Norm,1993,Gable,TA,PConc,Gd,TA,No,1337,GasA,Gd,2,1,Gd,5,Typ,1,Attchd,0,2008,180000
story_new,NA,8963,Pave,Inside,Norm,1976,Hip,Gd,CBlock,TA,Gd,No,1142,GasA,Ex,4,1,Gd,11,Typ,2,BuiltIn,204,2008,299800
story_new,NA,8795,Pave,Inside,Norm,2000,Gable,TA,PConc,Gd,TA,No,952,GasA,Ex,4,1,Gd,8,Typ,1,BuiltIn,54,2009,236000
story_old,65,11700,Pave,Corner,Norm,1880,Mansard,TA,Stone,TA,Fa,No,1240,GasW,TA,4,1,Gd,8,Typ,1,Detchd,0,2009,265979
old_new,59,10593,Pave,Inside,Norm,1996,Hip,TA,PConc,Gd,TA,No,1720,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,56,2010,260400
story_finished_attic,50,8405,Pave,Inside,Norm,1945,Gable,TA,Slab,NA,NA,NA,0,Wall,TA,4,1,TA,9,Mod,0,Detchd,0,2009,98000
story_finished_attic,55,8800,Pave,Corner,Norm,1910,Gable,TA,BrkTil,TA,Fa,No,576,GasA,Gd,3,1,TA,7,Min2,0,NA,160,2010,96500
story_new,NA,7750,Pave,Inside,RRAn,2003,Gable,TA,PConc,Gd,TA,No,660,GasA,Ex,3,1,Gd,6,Typ,0,Attchd,48,2007,162000
old_new,79,9236,Pave,Inside,Norm,1997,Gable,Gd,PConc,Gd,TA,Gd,1479,GasA,Ex,3,1,Gd,6,Typ,0,Attchd,27,2006,217000
story_new,80,10240,Pave,Inside,Norm,2005,Gable,TA,PConc,Gd,TA,Mn,1030,GasA,Gd,3,1,Ex,8,Typ,1,Attchd,52,2006,275500
old_new,61,7930,Pave,Inside,Norm,1969,Gable,TA,CBlock,TA,TA,No,1026,GasA,Gd,3,1,Gd,5,Typ,0,Detchd,48,2009,156000
story_new,34,3230,Pave,Inside,Norm,1999,Gable,TA,PConc,Gd,TA,No,729,GasA,Gd,3,1,TA,6,Typ,0,Detchd,24,2009,172500
story_new,68,10769,Pave,Inside,Norm,2007,Gable,TA,PConc,Gd,TA,Av,866,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,105,2009,212000
story_new,NA,11616,Pave,CulDSac,Norm,1978,Hip,TA,CBlock,TA,TA,Mn,672,GasA,TA,3,1,TA,6,Typ,1,Attchd,0,2010,158900
story_new,24,2280,Pave,Inside,Norm,1999,Gable,TA,PConc,Gd,TA,No,744,GasA,Gd,3,1,TA,6,Typ,0,Detchd,0,2008,179400
story_new,65,12257,Pave,Inside,Norm,1995,Gable,TA,PConc,Gd,TA,Av,1318,GasA,Ex,4,1,Gd,9,Typ,1,Attchd,98,2007,290000
old_new,70,9100,Pave,Inside,Norm,1959,Hip,TA,CBlock,TA,TA,No,864,GasA,Ex,2,1,TA,5,Typ,0,Detchd,0,2009,127500
old_old,60,6911,Pave,FR2,Feedr,1924,Gable,TA,PConc,TA,TA,Mn,1145,GasA,TA,2,1,Fa,5,Min1,0,Detchd,0,2009,100000
story_new,72,8640,Pave,Inside,Norm,2009,Gable,TA,PConc,Gd,TA,Mn,756,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,45,2010,215200
story_new,82,9430,Pave,Inside,Norm,1999,Gable,TA,PConc,Gd,TA,Mn,1252,GasA,Ex,3,1,Gd,8,Typ,1,Attchd,128,2009,337000
old_new,30,9549,Pave,CulDSac,Norm,1995,Hip,Gd,PConc,Gd,Gd,Av,1494,GasA,Ex,2,1,Ex,6,Typ,1,Attchd,30,2006,270000
old_new,75,14587,Pave,Inside,Norm,2008,Gable,TA,PConc,Gd,TA,No,1498,GasA,Ex,2,1,Ex,6,Typ,1,Attchd,174,2008,264132
story_new,80,10421,Pave,Inside,Norm,1988,Gable,TA,CBlock,Gd,TA,No,980,GasA,TA,3,1,TA,7,Typ,1,Attchd,66,2010,196500
story_finished_attic,75,12508,Pave,Inside,Norm,1940,Gable,TA,CBlock,Gd,TA,Mn,983,GasA,Ex,4,1,TA,7,Mod,0,Attchd,0,2008,160000
old_new,70,9100,Pave,Inside,Norm,2004,Hip,TA,PConc,Gd,TA,No,1860,GasA,Ex,3,1,Gd,8,Typ,1,Attchd,33,2006,216837
story_new,47,53504,Pave,CulDSac,Norm,2003,Hip,TA,PConc,Gd,TA,Gd,1650,GasA,Ex,4,1,Ex,12,Mod,1,BuiltIn,36,2010,538000
split,NA,7252,Pave,CulDSac,Norm,1982,Hip,TA,CBlock,Gd,TA,Av,858,GasA,TA,2,1,TA,5,Typ,0,Detchd,0,2009,134900
old_new,67,8877,Pave,Inside,Norm,1951,Gable,TA,CBlock,Fa,Fa,No,836,GasA,TA,2,1,TA,6,Typ,0,Detchd,0,2006,102000
split,94,7819,Pave,Inside,Norm,1976,Gable,TA,CBlock,TA,TA,Av,1029,GasA,TA,3,1,TA,6,Typ,1,Detchd,0,2010,107000
old_new,70,10150,Pave,Inside,Feedr,1958,Gable,TA,CBlock,TA,TA,No,912,GasA,Ex,2,1,TA,5,Typ,0,Attchd,0,2007,114500
old_new,110,14226,Pave,Corner,Norm,2006,Hip,TA,PConc,Gd,TA,Av,1935,GasA,Gd,3,1,Gd,9,Typ,1,Attchd,45,2007,395000
old_new,32,4500,Pave,FR2,Norm,1998,Hip,TA,PConc,Ex,TA,No,1204,GasA,Ex,2,1,TA,5,Typ,0,Attchd,247,2009,162000
old_new,86,11210,Pave,Inside,Norm,2005,Gable,TA,PConc,Gd,TA,Av,1614,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,59,2006,221500
old_new,100,13350,Pave,Inside,Norm,1974,Hip,TA,CBlock,TA,TA,No,864,GasA,TA,3,1,TA,5,Typ,1,Attchd,0,2006,142500
duplex,60,8400,Pave,Inside,Feedr,1977,Gable,TA,Slab,NA,NA,NA,0,GasA,TA,4,2,TA,10,Typ,2,Detchd,0,2007,144000
duplex,78,10530,Pave,Inside,Norm,1977,Gable,TA,CBlock,Gd,TA,Gd,975,GasA,TA,2,1,TA,4,Typ,0,Attchd,0,2006,135000
old_new,63,7875,Pave,Inside,Norm,1995,Gable,TA,PConc,Gd,Gd,No,1237,GasA,Gd,3,1,TA,6,Typ,1,Attchd,21,2007,176000
story_new,65,7153,Pave,Inside,Norm,1992,Gable,Gd,PConc,Gd,TA,No,761,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,124,2006,175900
old_new,67,16285,Pave,Inside,Norm,2001,Gable,TA,PConc,Gd,TA,No,1413,GasA,Ex,3,1,Gd,6,Typ,0,Attchd,33,2009,187100
split,NA,9101,Pave,Corner,Norm,1978,Gable,Gd,PConc,Gd,TA,Av,1097,GasA,Ex,1,1,Gd,4,Typ,1,Attchd,30,2009,165500
story_old,35,6300,Pave,Inside,Norm,1914,Gable,TA,CBlock,TA,TA,No,742,GasA,Ex,3,1,TA,9,Typ,1,NA,291,2008,128000
old_new,NA,9790,Pave,Inside,Feedr,1967,Gable,TA,CBlock,TA,TA,No,1372,GasA,TA,3,1,TA,7,Typ,1,Attchd,0,2009,161500
